,url,title,favicon,top_img,date,summary,ai_rating,user_rating
493,http://www.npr.org/blogs/thetwo-way/2013/05/03/180792195/165-000-jobs-added-in-april-jobless-rate-fell-to-7-5-percent,"165,000 Jobs Added In April, Jobless Rate Fell To 7.5 Percent",https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/assets/img/2013/05/03/waitinginline032way_wide-ba3f3e45dcfe537099ce9338cc821095948f81f4-s1400-c100.jpg,2013-05-03,"165,000 Jobs Added In April, Jobless Rate Fell To 7.5 PercentEnlarge this image toggle caption Spencer Platt/Getty Images Spencer Platt/Getty Images(Most recent update: 10 a.m.
The nation's jobless rate edged down to 7.5 percent in April from 7.6 percent in March and employers added 165,000 jobs to their payrolls last month, the Bureau of Labor Statistics reported Friday morning.
The bureau now says there were an estimated 332,000 jobs added to payrolls in February and 138,000 added in March.
Both figures are substantial increases from previous estimates — of 268,000 jobs added in February and just 88,000 in March.
That's why the jobless rate has come down less, and more slowly, than after some other recessions.",1,
494,https://www.reuters.com/article/us-usa-election-steyer/big-donor-steyers-presidential-run-could-deny-millions-to-other-democratic-races-idUSKCN1UE147,Big donor Steyer's presidential run could deny millions to other Democratic races,https://www.google.com/s2/favicons?domain=www.reuters.com,https://www.reuters.com/pf/resources/images/reuters/reuters-default.webp?d=163,2019-07-19,"FILE PHOTO: Tom Steyer, founder of NextGen Climate, speaks during the California Democratic Convention in San Francisco, California, U.S. June 1, 2019.
During the 2017-2018 election cycle, he was the second-largest donor to Democratic and liberal candidates and causes, according to the Center for Responsive Politics.
He told Reuters he decided to announce his bid on July 9 because he was frustrated with the Democratic candidates when so much was at stake.
Steyer has promised to contribute $50 million to Need to Impeach and NextGen America even as he funds his own campaign.
""What's going to stand out for Democrats is his promise to spend tens of millions of dollars on his own presidential campaign.",1,
495,http://www.bostonglobe.com/business/2014/08/11/market-basket-workers-squeeze-company-reversing-years-labor-defeats/qUQq5YgaBAKx0GdvZvs0jN/story.html,Market Basket a rare case in labor world,https://www.google.com/s2/favicons?domain=www.bostonglobe.com,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/F84UTv-05yfI_hqDVj-1BfYO1Zs=/506x0/arc-anglerfish-arc2-prod-bostonglobe.s3.amazonaws.com/public/TW5B5DRB34I6JDPHCI6YYOHDCI.jpg,2014-08-11,"The job actions at Market Basket demonstrate the power and voice that employees can have when they unite for a cause, but the high-profile drama is a highly unusual case in labor relations, specialists said.
Market Basket workers don’t have a union.
Enter Email Sign UpAnalysts also note Market Basket employees have not achieved their central demand: the restoration of their ousted boss, Arthur T. Demoulas, as president of the company.
But in the Market Basket fight, the company’s managers — from high-level supervisors to directors and department heads at individual stores — have been a key force in the protest movement.
If the Market Basket action succeeds, it may offer worker movements a sliver of hope after a series of defeats, Rosenfeld said.",0,
496,https://www.vox.com/2018/4/30/17305458/trump-mueller-questions-new-york-times,New York Times obtains list of questions Mueller reportedly wants to ask Trump,https://www.google.com/s2/favicons?domain=www.vox.com,https://cdn.vox-cdn.com/thumbor/X_xEBNvWEjrLTSiBBM9qAa3lY4c=/0x0:3000x1571/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/10754527/170442393.jpg.jpg,2018-04-30,"The questions cover potential ties between Trump campaign associates and the Russian government and possible attempts to obstruct justice by the president.
According to the Times, Robert Mueller’s team presented the list of questions to Trump’s legal team as part of the negotiations to get Trump to sit down with investigators.
The president’s lawyers transcribed the question, which the Times got ahold of from a person outside Trump’s legal team.
Rudy Giuliani, the former prosecutor, New York City mayor, and Trump confidant brought onto the president’s legal team in April, is reportedly now trying to decide whether a Mueller interview will go forward.
For the full list of Mueller questions, read the Times’s exclusive here.",0,
497,http://www.foxnews.com/politics/2016/03/15/clinton-commits-benghazi-gaffe-saying-us-didnt-lose-single-person-in-libya.html?intcmp=hpbt1,"Clinton commits Benghazi gaffe, saying US 'didn't lose a single person' in Libya",https://www.google.com/s2/favicons?domain=www.foxnews.com,http://media2.foxnews.com/BrightCove/694940094001/2016/03/15/694940094001_4802257964001_55dce4f9-64c9-4d20-bf2d-1add40389f88.jpg,2016-03-15,"Democratic presidential front-runner Hillary Clinton committed her second gaffe in as many days on the campaign trail Monday night, claiming that the U.S. ""didn't lose a single person"" in Libya during her time as secretary of state.
After contrasting her approach toward Libya with the ongoing bloodshed in Syria's civil war, Clinton said ""Libya was a different kind of calculation and we didn't lose a single person ... We didn’t have a problem in supporting our European and Arab allies in working with NATO.""
Clinton made no mention of the Sept. 11, 2012 terror attack on the U.S. consulate in Benghazi, Libya that killed four Americans: U.S.
Earlier Monday, Clinton's campaign was forced to scramble to clarify comments she made about coal jobs at a CNN town hall Sunday night.
Spokesman Brian Fallon said “no candidate in this race is more devoted to supporting coal communities than Hillary Clinton” and “any suggestions otherwise are false.""",2,
498,https://www.reuters.com/article/us-california-youtube-shooting-profile/youtube-shooter-was-vegan-blogger-who-accused-site-of-discrimination-idUSKCN1HB0WB,YouTube shooter was vegan blogger who accused site of discrimination,https://www.google.com/s2/favicons?domain=www.reuters.com,https://www.reuters.com/pf/resources/images/reuters/reuters-default.webp?d=163,2018-04-05,"In an English-language video posted to her YouTube account before the channel was deleted on Tuesday, Aghdam said, ""I am being discriminated.
""We know that she was upset with YouTube ... that's the motivation,"" San Bruno Police Chief Ed Barberini told reporters.
[1/5]Police officers are seen at Youtube headquarters following an active shooter situation in San Bruno, California, U.S., April 3, 2018.
Aghdam entered the YouTube parking garage and walked to an open-air plaza, where she opened fire.
Aghdam did not appear to have targeted particular victims when she opened fire with a legally purchased Smith & Wesson 9mm semiautomatic handgun, the San Bruno police chief said.",1,
499,https://www.bloomberg.com/news/articles/2019-09-10/gorsuch-trump-s-high-court-pick-says-u-s-in-civility-crisis?utm_campaign=socialflow-organic&utm_medium=social&cmpid%3D=socialflow-twitter-politics&utm_source=twitter&utm_content=politics,"Gorsuch, Trump’s High Court Pick, Says U.S. in ‘Civility Crisis’",https://www.google.com/s2/favicons?domain=www.bloomberg.com,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/izhfOtraRI6s/v0/1200x800.jpg,2019-09-10,"Bloomberg Markets China OpenBloomberg Markets: China Open is the definitive guide to the markets in Hong Kong and on the mainland.
David Ingles and Yvonne Man bring you the latest news and analysis to get you ready for the trading day.",1,
500,http://www.foxnews.com/politics/2018/01/15/democrats-ramp-up-efforts-to-boycott-trumps-state-union-address.html,Democrats ramp up efforts to boycott Trump's State of the Union address,https://www.google.com/s2/favicons?domain=www.foxnews.com,http://media2.foxnews.com/BrightCove/694940094001/2018/01/15/694940094001_5711978896001_5711972822001-vs.jpg,2018-01-15,"“For the first time since I began serving in the U.S. House of Representatives, I will not be attending the president’s State of the Union address,” Wilson said in a statement late Sunday.
“I’m not a racist,” Trump told reporters.
That I can tell you.”The State of the Union boycott isn’t the only protest planned by Democrats.
In 2016, Sen. Ted Cruz, R-Texas, skipped former President Barack Obama’s last State of the Union address.
Scalia, who died in 2016, had missed the State of the Union address more than a dozen times, and called the event “a childish spectacle.""",2,
501,http://www.npr.org/2012/10/20/163315105/french-tweet-sweep-shows-twitters-local-struggles,French Tweet Sweep Shows Twitter's Local Struggles ,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2012-10-20,"French Tweet Sweep Shows Twitter's Local StrugglesFriday, Twitter agreed to pull racist tweets after a French organization threatened to sue.
""The content spread around through Twitter has to respect the different local laws of the different countries where they are accessible,"" he says.
""Waiting for the French state or the French police department to do something, well the buzz is already out and it's too late,"" he says.
Twitter shouldn't censor, he says, but it should build global monitoring teams to take decisions quickly in cases like the French one.
If Twitter can detect and quickly suspend fake accounts, as it has done in the past, then it can easily suspend tweets that don't respect local laws.",1,
502,http://www.npr.org/sections/thetwo-way/2017/02/08/514051080/republicans-vote-to-silence-sen-elizabeth-warren-in-confirmation-debate,Republicans Vote To Silence Sen. Elizabeth Warren In Confirmation Debate,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/assets/img/2017/02/08/gettyimages-608986600_wide-939581775a59f98c8de7fad37d7fcf667893713e-s1400-c100.jpg,2017-02-08,"Republicans Vote To Silence Sen. Elizabeth Warren In Confirmation DebateEnlarge this image toggle caption Pete Marovic/Bloomberg via Getty Images Pete Marovic/Bloomberg via Getty ImagesThe words were those of Coretta Scott King, widow of the Rev.
But they resulted in a rarely invoked Senate rule being used to formally silence Sen. Elizabeth Warren, D-Mass.
Warren was speaking in the debate leading up to Sessions' likely confirmation by the Senate on Wednesday evening.
""I'm reading a letter from Coretta Scott King to the Judiciary Committee from 1986 that was admitted into the record.
Warren replied, ""So, quoting Sen. Kennedy calling then-nominee Sessions a disgrace is a violation of Senate rules?",1,
503,http://www.salon.com/2014/01/20/the_radical_mlk_we_need_today/,The radical MLK we need today,https://www.google.com/s2/favicons?domain=www.salon.com,https://mediaproxy.salon.com/width/1200/https://media.salon.com/2014/01/martin_luther_king2.jpg,2014-01-20,"The one who died trying to ignite a Poor People’s Movement that he saw as the natural outcome of the civil rights movement.
It seemed to be the beginning of a movement to reclaim the real MLK, especially among liberals.
He knew the war was not only wrong, but was making Johnson's alleged ""War on Poverty"" fiscally impossible.
""The vested interests don’t want us speaking of Dr. King in radical terms,"" Belafonte continues.
We are ready for the radical King now.",0,
504,http://www.csmonitor.com/USA/Politics/2016/0315/What-an-Ohio-diner-can-teach-Washington-about-politics,What an Ohio diner can teach Washington about politics,https://www.google.com/s2/favicons?domain=www.csmonitor.com,https://images.csmonitor.com/csm/2016/03/970245_1_0315-Utica-coffee-club.jpg_standard.jpg?alias=standard_900x600,2016-03-15,"It’s a cold and gray Friday at the Pioneer Restaurant, and the Utica Coffee Club is in session.
After two hours of talking, we go home.”The Utica Coffee Club is at once a Norman Rockwell portrait of small-town America and a picture of how politics-as-it-once-was is disappearing.
Probably the last people to think of the Utica Coffee Club as revolutionary are the members themselves.
“The people in this coffee club have not only figured out how to get along, but they enjoy being with people of diverse opinions,” she says.
He points out that there are three disabled vets in the coffee club.",1,
505,http://www.cnn.com/2014/01/31/politics/obama-interview/index.html?hpt=po_c1,CNN Exclusive: President Obama says he's not recalibrating ambitions,https://www.google.com/s2/favicons?domain=www.cnn.com,"https://media.cnn.com/api/v1/images/stellar/prod/140130162854-tapper-obama-wi-sit-cnn-jpg.jpg?q=x_0,y_147,h_1386,w_2464,c_crop/w_800",2014-01-31,"But in an exclusive interview airing Friday on CNN, the President insists he has not recalibrated his ambitions.
“The House Republicans, in particular, have had difficulty rallying around any agenda, much less mine.
Sen. Ted Cruz described the actions as “the imperial presidency,” and House Republicans have threatened to rein in the President’s use of executive actions.
“I don’t think that’s very serious,” Obama said, adding that every president engages in executive actions.
“… I genuinely believe that Speaker Boehner and a number of House Republicans, folks like Paul Ryan, really do want to get a serious immigration reform bill done.",0,
506,http://www.foxnews.com/opinion/2016/09/29/penny-nance-trump-vs-miss-universe-can-t-get-to-victim-when-think-alicia-machado.html,OPINION: Penny Nance: I can’t get to victim when I think of Alicia Machado,https://www.google.com/s2/favicons?domain=www.foxnews.com,http://media2.foxnews.com/BrightCove/694940094001/2016/09/29/694940094001_5147025476001_Halftime-Report-Trump-vs--Miss-Universe.jpg,2016-09-29,"At Monday’s presidential debate Hillary Clinton’s asserted that Alicia Machado, a former Miss Universe, was victimized about her weight by Donald Trump.
However, her more racy sisters, Miss USA and co-owned Miss Universe were, by this time, split off and vying for our attention.
Unlike Miss America, these pageants make no pretense of being anything more than a “beauty” pageant.
One of the show’s sponsors, Catalina swimwear, retaliated by creating its own show and, thus, we have Miss USA and Miss Universe.
But that was not why she was chosen to serve as Miss Universe for one year.",2,
507,http://www.nytimes.com/2014/12/19/world/europe/vladimir-putin-annual-press-conference.html?_r=0,Vladimir Putin Says Russian Economy Will Rebound,https://www.google.com/s2/favicons?domain=www.nytimes.com,https://static01.nyt.com/images/2014/12/19/world/19putin/19putin-articleLarge.jpg?year=2014&h=400&w=600&s=9e01bf7a4f9b41663df583c3208e7fe5abab73897bce58b85aa572305bc8d1bc&k=ZQJBKqZ0VN,2014-12-19,"With the global economic growth more energy resources will be needed.” 4172 (SOUNDBITE) (Russian) RUSSIAN PRESIDENT VLADIMIR PUTIN, SAYING: “We do not attack anyone, we only defend our interests.
(SOUNDBITE) (Russian) RUSSIAN PRESIDENT VLADIMIR PUTIN, SAYING: ”(STARTS OVER SHOT OF REPORTERS LISTENING) US (military) bases are all over the world and you want to say that we behave aggressively?
(SOUNDBITE) (Russian) RUSSIAN PRESIDENT VLADIMIR PUTIN, SAYING: “Are we the ones moving troops towards the US or other states’ borders?
(SOUNDBITE) (Russian) RUSSIAN PRESIDENT VLADIMIR PUTIN, SAYING: ”(STARTING OVER TOP VIEW OF NEWS CONFERENCE) The responsibility for everything that happens in the country always lies with the head of state, and then with other people down the ranks.
(SOUNDBITE) (Russian) RUSSIAN PRESIDENT VLADIMIR PUTIN, SAYING: “We need to constantly work in the interests of Russian citizens.",0,
508,http://townhall.com/tipsheet/guybenson/2013/08/29/another-obamacare-delay-n1680617,Who's Up for Another Obamacare Delay?,https://www.google.com/s2/favicons?domain=www.townhall.com,http://townhall.com/apple-touch-icon.png,2013-08-29,"AdvertisementThe Obama administration has delayed a step crucial to the launch of the new healthcare law, the signing of final agreements with insurance plans to be sold on federal health insurance exchanges starting October 1.
U.S. officials have said repeatedly that the marketplaces, which are the centerpiece of President Barack Obama's signature healthcare reform law, would begin on time.
Do not pretend to smile, or produce a false smile; these are easy to spot and send the wrong messages.
AdvertisementHere we have another Obamacare implementation delay that threatens to adversely impact the timely roll-out of legally mandated state exchanges, on which millions of Americans will rely.
In my Obamacare item yesterday, I quoted Colorado's insurance commissioner (a Democrat) describing the inevitable "" bumps in the road "" ahead.",2,
509,https://www.theverge.com/2020/5/14/21258650/tesla-million-mile-battery-catl-china-kilowatt-hour-cost-range-improvement,Tesla’s readying a ‘million mile’ battery that could greatly lower the cost of EVs,https://www.google.com/s2/favicons?domain=www.theverge.com,https://cdn.vox-cdn.com/thumbor/htvtctCpFdMcjlW7ycmto-G4vlI=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/13668774/tesla_model_3_0638.jpg,2020-05-14,"Musk told investors and analysts earlier this year that the information “will blow your mind.
Musk told investors the tech will “blow your mind”The battery is expected to lower the cost per kilowatt hour (the unit of energy most commonly used to measure the capacity of the battery packs in modern electric vehicles) to under $100.
Many experts believe that reaching that mark would allow Tesla or other automakers to sell electric vehicles for the same prices as gasoline-powered ones, thereby making them far more accessible.
Tesla has also bought up a small handful of companies that are contributing to its battery advancements, like Maxwell Technologies.
And its former CTO, JB Straubel, is leading a battery recycling company called Redwood Materials that Reuters says is an “affiliate” of Tesla’s.",0,
510,https://www.politico.com/news/2019/12/27/aoc-president-sanders-089617,AOC for president? The buzz has begun,https://www.google.com/s2/favicons?domain=www.politico.com,https://static.politico.com/4b/5c/96b78475437daf38d8683f2b019e/20191226-aoc-solo-ap-773.jpg,2019-12-27,"Sanders and Ocasio-Cortez’s fans have also begun thinking about AOC 2024 or 2028.
“It’s certainly helpful to him to have AOC’s support,” said Ray Buckley, chairman of the New Hampshire Democratic Party, who is neutral in the primary.
She is particularly strong with young voters, voters of color.
If Ocasio-Cortez ever does run for president, she’s certain to face competition for Sanders’ base in the Democratic Party.
A battle to be the millennial face of the Democratic Party is already underway.",0,
511,https://www.npr.org/2018/05/15/611199690/primaries-in-4-states-could-impact-the-battle-to-control-congress,Primaries In 4 States Could Impact Battle To Control Congress,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/include/images/facebook-default-wide-s1400-c100.jpg,2018-05-15,"Primaries In 4 States Could Impact Battle To Control CongressVoters in Pennsylvania, Oregon, Nebraska and Idaho on Tuesday will decide primaries that will set up fall contests.
RACHEL MARTIN, HOST:There is another round of primary elections today, elections that could have a big impact on the battle to control Congress.
First of all is a lot of the Republicans representing Pennsylvania in Congress have decided to retire for one reason or another, leaving a lot of seats vacant.
DETROW: Yeah, I think the most interesting House primary to flag in Pennsylvania is the Democratic primary in the 7th Congressional District.
We've seen in a lot of earlier primaries this year that House Republicans are not doing so well when they try to run for statewide office.",1,
512,https://www.opensecrets.org/news/2020/05/federal-election-commission-is-back-with-challenges/,"The FEC is back, but challenges await the divided commission",https://www.google.com/s2/favicons?domain=www.opensecrets.org,https://cdn1.opensecrets.org/news/wp-content/uploads/2020/05/19165905/FEC-Chairs.jpg,2020-05-19,"Democrats and prominent good government groups opposed Trainor’s nomination, concerned by his history of defending “dark money” groups that exploit loopholes to keep their donors secret.
Without four commissioners, the FEC could not change existing rules or pursue complaints alleging campaign finance violations.
But Democrats and Republicans on the ideologically divided commission typically disagree on how to enforce campaign finance laws and the addition of Trainor won’t change that.
He also said the FEC already has a system to tackle dark money, despite the FEC’s failure to compel dark money groups to disclose their donors.
FEC commissioners have also struggled at times to agree on how to update its rules to accommodate technological advances.",1,
513,https://thelibertarianrepublic.com/commission-on-presidential-debates-insights-into-a-rigged-system-recent-effort-to-block-ballot-access-an/,Commission on Presidential Debates: Insights Into a Rigged System,https://www.google.com/s2/favicons?domain=www.thelibertarianrepublic.com,https://thelibertarianrepublic.com/wp-content/uploads/2019/10/C83EAA68-80E4-4100-91E4-EBBB59F25427.jpeg,2019-10-28,"Does an October 11, 2019 press release from the Commission on Presidential Debates (“CPD”) announcing its 2020 debate schedule, and a recent court opinion, provide a glimpse into who controls our government?
The CPD, a private organization operating under FEC regulations, has government authorization to set standards that prevent third-party candidates from participating in presidential debates.
Moreover, those with the most to gain from the major parties, corporations and media, can fund the debates.
When The League discovered the two major political parties secretly gave the campaigns control over questioners, composition of audience, and press access, it withdrew its support.
The two major parties rig the system, so they win!",2,
514,http://www.newsmax.com/Newsfront/russian-hackers-get-obama/2015/04/25/id/640760/,Russian Hackers Read Obama's Unclassified Emails Last Year  ,https://www.google.com/s2/favicons?domain=www.newsmax.com,https://www.newsmax.com/app_themes/newsmax/images/facebook/newsmaxfblogo.gif,2015-04-25,"Some of President Barack Obama’s email was captured by Russian hackers last year when they breached the White House’s unclassified computer system, The New York Times reported Saturday night.
What wasn’t known until now was whether the hackers had obtained any emails from or to the president.
""There is no evidence that the president's email account itself was hacked, White House officials said.
Whether they got email from former Secretary of State Hillary Clinton, who is running for president, is not known.
The system also contains schedules, email exchanges with ""ambassadors and diplomats, discussions of pending personnel moves and legislation, and, inevitably, some debate about policy,"" the Times reported.",2,
515,http://www.nytimes.com/2015/11/21/us/politics/donald-trump-sets-off-a-furor-with-call-to-register-muslims-in-the-us.html?ref=politics,Donald Trump Sets Off a Furor With Call to Register Muslims in the U.S.,https://www.google.com/s2/favicons?domain=www.nytimes.com,https://static01.nyt.com/images/2015/11/21/us/21REPUBS/21REPUBS-facebookJumbo.jpg?year=2015&h=549&w=1050&s=e0463e2f5308040b21d0ec0e3f83ca9ab0478c1116457f69710348a6c860c93a&k=ZQJBKqZ0VN,2015-11-21,"It came as Mr. Trump has regained some momentum in the Republican presidential race, with polls showing his support on the rise nationally since the Paris attacks, and Ben Carson’s on the decline.
Image Senator Ted Cruz of Texas distanced himself from Mr. Trump’s comments about a database of Muslims, saying he was not a fan of government registries.
In a post on Twitter, Mr. Trump complained that it was a reporter, not he, who had first raised the idea of a database.
And his campaign manager, Corey Lewandowski, insisted that Mr. Trump had been asked leading questions by the NBC reporter under “blaring music” and that he had in mind a terrorist watch list, not a registry of Muslims.
For months, Mr. Trump has set the tone and pace of the Republican primary, forcing his rivals to respond to his statements and in some cases to try to emulate his style and positions.",0,
516,https://www.vox.com/policy-and-politics/2019/12/20/20997299/asylum-border-mexico-us-iom-unhcr-usaid-migration-international-humanitarian-aid-matamoros-juarez,The abandoned asylum seekers on the US-Mexico border,https://www.google.com/s2/favicons?domain=www.vox.com,https://cdn.vox-cdn.com/thumbor/Qj-fu5i1rd8mwsPOSGQ2Irp0C7U=/0x0:5525x2893/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19543281/GettyImages_1075811718T.jpg,2019-12-20,"Mere feet from the US-Mexico border, thousands of asylum seekers have been forced to live in squalid conditions in some of the most dangerous parts of Mexico.
It’s the result of policies that force asylum seekers into Mexico, waiting to be initially processed and then waiting again for a decision on their asylum application.
In the meantime, asylum seekers remain in dangerous, undignified conditions.
In 2018, US Customs and Border Protection officials started limiting the number of asylum seekers it processes at ports of entry each day.
Still, advocates argue, UN agencies could be doing more to provide humanitarian aid to those affected by the policy.",0,
517,http://www.cnn.com/2016/08/21/politics/kellyanne-conway-donald-trump-deportation-force-tbd/index.html,Trump campaign manager: A deportation force TBD,https://www.google.com/s2/favicons?domain=www.cnn.com,"https://media.cnn.com/api/v1/images/stellar/prod/160819170920-03-week-in-politics-0819.jpg?q=x_0,y_0,h_1125,w_1999,c_fill/w_800",2016-08-21,"But Trump himself insisted Monday, “I’m not flip-flopping.”“I’m not flip flopping,” the Republican presidential nominee told Fox News on the issue Monday.
That would stand in sharp contrast with a central theme of the Trump campaign since the beginning, a hardline position on immigration focused on removing people in the country illegally.
“So what Donald Trump said yesterday in that meeting … varied little from what he has said publicly,” Conway said.
“That may have caused the wrong impression.”Tax disputeBeyond immigration, Conway on Sunday also reiterated the long-standing Trump campaign position that the candidate won’t release his tax returns, saying they are under audit.
Conway demurred on who specifically Trump was expressing regret to, and said he hasn’t made apology calls to individuals.",0,
518,https://www.nytimes.com/2020/07/14/opinion/cancel-culture-.html,10 Theses About Cancel Culture,https://www.google.com/s2/favicons?domain=www.nytimes.com,https://static01.nyt.com/images/2020/07/14/opinion/14douthatWeb/14douthatWeb-facebookJumbo.jpg?year=2020&h=549&w=1050&s=9bf00b01173b4572c05542b977571788bf7699918d03582984626d5f793fad1f&k=ZQJBKqZ0VN,2020-07-14,"Cancel culture is destroying liberalism.
No, cancel culture doesn’t exist.
Reputational cancellation hung over the heads of Edith Wharton’s heroines; professional cancellation shadowed 20th-century figures like Lenny Bruce.
Today, almost all critics of cancel culture have some line they draw, some figure — usually a racist or anti-Semite — that they would cancel, too.
And social conservatives who criticize cancel culture, especially, have to acknowledge that we’re partly just disagreeing with today’s list of cancellation-worthy sins.",0,
519,http://www.usatoday.com/story/news/nation/2013/10/31/hhs-google-healthcaregov-fix-effort/3327513/,Google veteran brought in as part of health website fix,https://www.google.com/s2/favicons?domain=www.usatoday.com,https://www.usatoday.com/gcdn/-mm-/5ea1593eb832ab702c0ee9cab8f41640630b088e/c=0-394-4017-2659/local/-/media/USATODAY/test/2013/10/28/1382990373000-AP-Google-User-Reviews.jpg?width=3200&height=1805&fit=crop&format=pjpg&auto=webp,2013-10-31,"Kelly Kennedy, Jon Swartz and Susan DavisUSA TODAYRed Hat and Oracle also helping effortA former presidential innovation fellow also on boardWASHINGTON — An engineer from technology giant Google has been recruited to help fix HealthCare.gov, the new federal insurance exchange website.
""These dozens of people are strengthening and reinforcing the team we have working 24/7 to address the problems around HealthCare.gov.""
Michael Dickerson, a site reliability engineer at Google, has taken leave to help rid the federal exchange of its glitches.
Greg Gershman, a former Presidential Innovation Fellow and Baltimore software engineer, will help with creating better user experiences.
Dickerson is working with QSSI, the general contractor coordinating the fixes to the site, Bataille wrote.",1,
520,http://www.npr.org/blogs/alltechconsidered/2013/04/12/177025031/immigration-isnt-the-first-cause-zuckerberg-has-liked,Immigration Isn't The First Cause Zuckerberg Has Liked,https://www.google.com/s2/favicons?domain=www.npr.org,https://media.npr.org/assets/img/2013/04/12/ap811470472879_wide-46533238aa6b9917e36f28d9e528e053c93a690a-s1400-c100.jpg,2013-04-12,"Immigration Isn't The First Cause Zuckerberg Has LikedEnlarge this image toggle caption Jeff Chiu/AP Jeff Chiu/APMark Zuckerberg and other tech leaders in Silicon Valley are banding together to push for comprehensive immigration reform, the Facebook co-founder announced this week.
Tech Companies And ImmigrationZuckerberg's official step into advocacy for immigration reform doesn't come as a surprise though.
About 52 percent of Silicon Valley startups began with immigrant leaders, according to 1995-2005 data from the Kauffman Foundation.
Blast From The PastBut it's also not unusual for tech companies to stick their noses into in politics.
""It's a new model of political influence and it's very fitting to the [Silicon] Valley,"" Saxenian says.",1,
521,https://apnews.com/4ac3679b6f39e8bd2561c1c8eeafd855,Conspiracy theorists burn 5G towers claiming link to virus,https://www.google.com/s2/favicons?domain=www.apnews.com,https://dims.apnews.com/dims4/default/beea9f5/2147483647/strip/true/crop/3000x1688+0+1407/resize/1440x810!/quality/90/?url=https%3A%2F%2Fstorage.googleapis.com%2Fafs-prod%2Fmedia%2F3e2baa26202145ce892145f60c2d611a%2F3000.jpeg,2020-04-21,"It’s a scene that’s been repeated dozens of times in recent weeks in Europe, where conspiracy theories linking new 5G mobile networks and the coronavirus pandemic are fueling arson attacks on cell towers.
One post in an anti-vaccine group on April 12 shared a photo of a burned phone mast with the quote, “Nobody wants cancer & covid19.
They vary widely from claims that the coronavirus is a coverup for 5G deployment to those that say new 5G installations have created the virus.
The current wave of 5G theories dates back to January, when a Belgian doctor suggested a link to COVID-19.
The conspiracy theories have also been elevated by celebrities including actor Woody Harrelson who shared a video claiming people in China were taking down a 5G tower.",1,
522,http://www.politico.com/story/2016/01/donald-trump-sarah-palin-218000,Palin scores moment in Trump's spotlight,https://www.google.com/s2/favicons?domain=www.politico.com,https://static.politico.com/ac/a0/08a1280043829adbe050e0b3ee66/20160119-sarah-palin-donald-trump-4-ap-1160.jpg,2016-01-19,"But rather than condemn Palin’s endorsement, conservatives expressed hope that Trump would come around to their positions.
“Sarah Palin is the original maverick republican and I think she’s identified someone of like mind,” said Dan Schneider, executive director of the American Conservative Union.
“Lots of Donald Trump supporters disagree with him on various issues,” said Schneider.
“We hope the endorsement from a longtime pro-life leader like Governor Palin represents an end to consideration of unacceptable picks like Scott Brown,” she said.
“I love Sarah Palin, Sarah Palin is fantastic, without her friendship and support I wouldn’t be in the Senate today,” he said in New Hampshire on Tuesday.",0,
523,http://townhall.com/columnists/michellemalkin/2013/08/28/colorados-grassroots-revolt-against-gungrabbers-n1677294,Colorado's Grassroots Revolt Against Gun-Grabbers,https://www.google.com/s2/favicons?domain=www.townhall.com,http://townhall.com/apple-touch-icon.png,2013-08-28,"Also up for recall: Democratic legislator Angela Giron of Pueblo.
While Morse brags of his time as a police officer in Colorado Springs, his brethren in the Colorado Springs Police Protective Association have condemned him and support his recall.
On Tuesday, insatiable control freak Bloomberg tossed in $350,000 to a pass-through committee established less than a month ago to fund the anti-gun Democratic recall targets.
Through hard work and local activism, the grassroots campaign gathered 16,000 signatures in three months to qualify the recall for the ballot.
The recalls are a historic David and anti-gun Goliath showdown -- and my fellow Colorado Springs citizens know the stakes are high.",2,
524,https://www.washingtontimes.com/news/2019/mar/7/anti-semitism-within-americas-gates/,Anti-Semitism within America's gates,https://www.google.com/s2/favicons?domain=www.washingtontimes.com,https://twt-thumbs.washtimes.com/media/image/2019/03/06/Democrats_Omar_46700.jpg-03c6a_c0-0-3651-2129_s1200x700.jpg?c62a095a9657ac534cc1155ea71ae5b379e0af28,2019-03-07,"And it’s problematic for two reasons: First off, supporting a nation financially and politically is not the same as rendering allegiance.
The House, under Speaker Nancy Pelosi, answered the calls of outrage against Omar’s latest by preparing a resolution condemning anti-Semitism — but without mentioning Omar by name.
Anti-Semitism has been surfacing with alarming frequency at select spots around the nation.
Nipping Omar in the bud is not only crucial to preserving America’s long-standing relationship with Israel.
It’s also crucial to making clear that America will never become a nation that tolerates anti-Semitism in word or deed — that America will always shut the gates firmly on anti-Semitism, in all its shapes and forms.",2,
